,Disk (GB),Memory (GB),CPU (Core),Bandwidth (MB/s),Region,Latitude,Longitude
15694,2611,15,12,785,Texas,32.78150934688189,98.54647943240826
15695,2611,15,12,785,Texas,25.972620432030908,102.80042363531157
15696,2611,15,12,782,Texas,30.543692390885777,101.23526008698028
15697,2611,15,12,781,Texas,35.723547880630825,96.55756527649693
15698,2611,15,12,780,Texas,27.32304578449032,99.10929258104682
15699,2611,15,12,780,Texas,27.612611879376082,100.41350069990986
15700,2611,15,12,777,Texas,29.02478717573509,102.6844048820594
15701,2611,15,12,776,Texas,29.251187353297993,103.76741005656186
15702,2611,15,12,774,Texas,34.266283066184855,96.89892145704948
15703,2611,15,12,773,Texas,35.25507960235096,102.1992771200519
15704,2611,15,12,772,Texas,28.59244734567446,101.32451131748569
15705,2611,15,12,771,Texas,27.42103145320428,104.95737617606768
15706,2611,15,12,771,Texas,28.283401021656875,96.8138296625239
15707,2611,15,12,769,Texas,35.79930325304465,102.00483831575946
15708,2611,15,12,768,Texas,26.946330924693132,98.36953343383065
15709,2611,15,12,766,Texas,26.198228532296362,102.01686926271348
15710,2611,15,12,763,Texas,28.702334386307406,97.32908322404327
15711,2611,15,12,763,Texas,28.29626868579801,106.24774206723336
15712,2611,15,12,763,Texas,32.258706139924065,96.03065564889512
15713,2611,15,12,763,Texas,27.62905692956473,102.09890405693325
15714,2611,15,12,763,Texas,31.628263317695097,106.60493491060947
15715,2611,15,12,761,Texas,27.049293699501167,103.41092610638529
15716,2611,15,12,760,Texas,33.12929816482702,96.03355002720359
15717,2611,15,12,759,Texas,27.26909932848812,101.87307680010677
15718,2611,15,12,757,Texas,34.78351299214778,104.22961862726153
15719,2611,15,12,753,Texas,32.05477923483169,96.60603436985448
15720,2611,15,12,753,Texas,30.917543090479516,102.47007421629024
15721,2611,15,12,752,Texas,34.59951004545111,98.75400827981262
15722,2611,15,12,752,Texas,31.52251428249119,104.59782130459384
15723,2611,15,12,752,Texas,27.412843697722792,98.32401788273278
15724,2611,15,12,751,Texas,35.617539137449086,100.10464696223411
15725,2611,15,12,749,Texas,35.10018194837264,93.9765112064474
15726,2611,15,12,749,Texas,31.049734251105306,94.23210419238613
15727,2611,15,12,747,Texas,33.24421947680841,96.20805534538098
15728,2611,15,12,746,Texas,27.216739579321167,106.12731672155208
15729,2611,15,12,743,Texas,32.27359226292641,93.76388481907262
15730,2611,15,12,743,Texas,30.7125808235095,94.10329728593314
15731,2611,15,12,743,Texas,33.57088159223218,101.81853041876501
15732,2611,15,12,740,Texas,31.554625865548292,103.82370783159406
15733,2611,15,12,740,Texas,27.75320292308263,98.87997344057395
15734,2611,15,12,740,Texas,30.838406309121403,105.46725309510178
15735,2611,15,12,740,Texas,33.3246955545779,104.43993931276954
15736,2474,15,12,740,Texas,32.632866397580564,101.47569409610948
15737,2320,15,12,737,Texas,25.912803792021244,105.18902380938644
15738,2320,15,12,735,Texas,27.170791229617294,96.33774398891913
15739,2320,15,12,735,Texas,32.582480902562814,97.11690512921017
15740,2320,15,12,735,Texas,31.667153956745192,95.09622451265368
15741,2320,15,12,735,Texas,29.440791947641728,94.72478065542556
15742,2320,15,12,735,Texas,33.471066435868735,99.61346165282549
15743,2320,15,12,735,Texas,35.32198260838918,96.59423906961159
15744,2320,15,12,735,Texas,26.403458115038365,101.76586479211706
15745,2320,15,12,735,Texas,36.11128672188252,104.15972920459444
15746,2320,15,12,735,Texas,29.687458488556363,105.34311212733921
15747,2320,15,12,735,Texas,28.661636854062273,106.24972873634121
15748,2320,15,12,735,Texas,31.575141124709507,94.07522944724559
15749,2320,15,12,735,Texas,31.21141271844661,102.43654742996254
15750,2320,15,12,735,Texas,35.98280168886024,96.07605360652322
15751,2320,15,12,735,Texas,35.945707029386206,101.90690677375012
15752,2320,15,12,735,Texas,36.28670603476141,98.33608654717789
15753,2320,15,12,735,Texas,31.99977914616086,99.59236853731771
15754,2320,15,12,735,Texas,30.759157597122915,98.13328972413497
15755,2320,15,12,735,Texas,30.07399834744209,105.13388442561639
15756,2320,15,12,735,Texas,34.97742286983351,93.57651406738125
15757,2320,15,12,735,Texas,29.548783856593772,96.5678547693314
15758,2320,15,12,735,Texas,31.762249550738446,98.69029520621014
15759,2320,15,12,735,Texas,29.606355896653103,106.50860252795546
15760,2320,15,12,735,Texas,30.763793133208996,103.29315904891186
15761,2320,15,12,735,Texas,34.604837713759686,101.78857380426577
15762,2320,15,12,735,Texas,35.81661549645477,97.65682609093625
15763,2320,15,12,735,Texas,34.616651681495895,94.82488730042435
15764,2320,15,12,735,Texas,27.257900126460324,103.83279360169185
15765,2320,15,12,735,Texas,26.308476087276315,106.21415196187579
15766,2320,15,12,732,Texas,27.220826234362683,105.53413055037532
15767,2320,15,12,730,Texas,35.60794865484348,102.90241941610381
15768,2320,15,12,729,Texas,36.270878536338195,98.97138000263014
15769,2320,15,12,726,Texas,35.11733712004201,103.49083185408084
15770,2320,15,12,726,Texas,29.995784683974865,95.4912357040818
15771,2320,15,12,724,Texas,31.902645405700806,98.53571081313454
15772,2320,15,12,723,Texas,32.23568949577214,100.72820017738037
15773,2320,15,12,721,Texas,30.316894931001507,99.45220361946697
15774,2320,15,12,718,Texas,32.88547660162302,95.59550945649417
15775,2320,15,12,717,Texas,35.720827366712186,106.08989531937506
15776,2320,15,12,715,Texas,30.42860490120164,94.4872681279369
15777,2320,15,12,714,Texas,32.60773276853143,104.61871850604317
15778,2320,15,12,713,Texas,32.151685388780585,104.29586975537221
15779,2320,15,12,712,Texas,36.2678629682641,105.99931023319343
15780,2320,15,12,710,Texas,28.878109867441776,102.57685830007672
15781,2320,15,12,705,Texas,31.001251173100155,94.89926226675234
15782,2320,15,12,704,Texas,27.08467623917313,94.10252236916571
15783,2320,15,12,704,Texas,29.51736559912654,104.71376861469585
15784,2320,15,12,704,Texas,32.16365499519358,93.84515781303638
15785,2320,15,12,704,Texas,29.73246832534709,96.97721060292552
15786,2320,15,12,704,Texas,30.563137871079554,97.70706205705626
15787,2320,15,12,704,Texas,31.845967532246142,102.5260720231273
15788,2320,15,12,704,Texas,34.41029872583333,104.78441390098023
15789,2320,15,12,704,Texas,35.43245118571316,95.65989480276828
15790,2320,15,12,704,Texas,26.586409919712388,103.66629416903415
15791,2320,15,12,704,Texas,29.48686357977503,99.15738607803756
15792,2320,15,12,704,Texas,36.269348820195574,93.76858687343245
15793,2320,15,12,704,Texas,27.40706137928217,102.19784639479369
15794,2320,15,12,704,Texas,36.01148259063826,94.47834902572798
15795,2320,15,12,704,Texas,35.44017163802869,95.97393602224241
15796,2320,15,12,704,Texas,34.98351498324318,104.47580479792556
15797,2320,15,12,704,Texas,29.742763209523947,95.42765272211848
15798,2320,15,12,704,Texas,30.659531517041817,99.11379824540857
15799,2320,15,12,704,Texas,29.424862638590973,99.62548843999296
15800,2320,15,12,704,Texas,28.33565069389423,97.09590431801226
15801,2320,15,12,704,Texas,36.4860886432413,105.9090941084366
15802,2320,15,12,704,Texas,34.964807040500844,105.58733026757116
15803,2320,15,12,704,Texas,28.55358278253307,99.95449264117711
15804,2320,15,12,704,Texas,26.664387408308478,103.33208039135438
15805,2320,15,12,704,Texas,34.975976349531486,94.49039432712081
15806,2320,15,12,704,Texas,29.409327747244568,95.00080917633714
15807,2320,15,12,704,Texas,30.13152672245022,94.6085095979
15808,2320,15,12,704,Texas,30.40925118180082,104.30158001418897
15809,2320,15,12,704,Texas,34.34861073577898,98.11500197877271
15810,2320,15,12,704,Texas,28.188983255479638,106.59901296563757
15811,2320,15,12,704,Texas,31.32033491832622,95.5205321228287
15812,2320,15,12,704,Texas,32.79956028467227,101.94968680993766
15813,2320,15,12,704,Texas,30.02500652453289,106.23163961186806
15814,2320,15,12,704,Texas,29.836948691645894,93.95267453930549
15815,2320,15,12,704,Texas,29.793964255668016,97.34431928243922
15816,2320,15,12,704,Texas,32.369599803690306,98.92552921833042
15817,2320,15,12,704,Texas,28.560777797174563,106.2088129681456
15818,2320,15,12,704,Texas,29.66293765822319,98.68962346991515
15819,2320,15,12,704,Texas,35.99712544202884,101.51949505645135
15820,2320,15,12,704,Texas,32.02594746704387,103.15263176306019
15821,2320,15,12,704,Texas,30.709992041492725,98.69103513880495
15822,2320,15,12,704,Texas,30.99003491279918,100.66726804554386
15823,2320,15,12,704,Texas,31.577825245621163,98.25870120675734
15824,2320,15,12,704,Texas,35.8714572892385,99.3208288464003
15825,2320,15,12,704,Texas,27.77015096574924,103.9936100828396
15826,2320,15,12,701,Texas,34.36260421716029,97.43911011526467
15827,2315,15,12,701,Texas,30.14964332804121,97.98395255490374
15828,2284,15,12,699,Texas,32.93036114328486,101.4586487617315
15829,2071,15,12,698,Texas,26.773746164294412,96.15711578370316
15830,2030,15,12,696,Texas,35.08804427008879,98.08471029724826
15831,2030,15,12,694,Texas,29.887236870025774,98.5220532551305
15832,2030,15,12,693,Texas,33.44346042242618,100.50049542476594
15833,2030,15,12,691,Texas,34.40974052422145,96.95214065267695
15834,2030,15,12,690,Texas,30.670249320929518,96.12361442166966
15835,2030,15,12,690,Texas,27.863740304791868,97.21870309552513
15836,2030,15,12,690,Texas,32.012567304174546,104.99458393814184
15837,2030,15,12,690,Texas,29.56626568467066,103.52726093351839
15838,2030,15,12,688,Texas,35.55455991812003,99.06236858369854
15839,2030,15,12,687,Texas,26.719031197413607,101.4204892296646
15840,2030,15,12,687,Texas,32.03642656424745,103.2786061360778
15841,2030,15,12,687,Texas,26.788882635209482,93.91357752319874
15842,2030,15,12,687,Texas,35.214107595558914,102.4726295769831
15843,2030,15,12,686,Texas,31.97497579956531,100.66828755183464
15844,2030,15,12,684,Texas,29.78602755272788,94.86606228207806
15845,2030,15,12,684,Texas,29.389641240288803,101.4036674702975
15846,2030,15,12,681,Texas,35.34894867684586,93.60670179857767
15847,2030,15,12,681,Texas,27.40347684973099,98.7299292080084
15848,2030,15,12,679,Texas,35.55096419381891,95.35284259944238
15849,2030,15,12,676,Texas,30.452760274023042,106.45911483450352
15850,2030,15,12,676,Texas,29.134274770534,94.22006159477559
15851,2030,15,12,676,Texas,27.52070748843716,103.65451950124617
15852,2030,15,12,676,Texas,36.320353326393864,103.33831371155993
15853,2030,15,12,676,Texas,27.521105240325937,106.23823086576901
15854,2030,15,12,676,Texas,30.10102062938449,103.55236598456976
15855,2030,15,12,676,Texas,35.39502933220138,98.33094597125107
15856,2030,15,12,676,Texas,28.97360618506028,93.59887770549105
15857,2030,15,12,676,Texas,30.096057457871083,105.86943817905629
15858,2030,15,12,676,Texas,28.70411201135801,101.06981600604985
15859,2030,15,12,676,Texas,26.413817155155744,103.03603263873198
15860,2030,15,12,676,Texas,28.98340455982424,104.53038803012495
15861,2030,15,12,676,Texas,33.218997138043456,96.85786657758086
15862,2030,15,12,673,Texas,27.468412797994105,96.53202540643726
15863,2030,15,12,672,Texas,35.54837732129958,99.10291975826503
15864,2030,15,12,670,Texas,33.06362300491407,103.4591659427792
15865,2030,15,12,670,Texas,31.981964275267792,105.64139103098698
15866,2030,15,12,670,Texas,30.01663390053018,104.5325947318578
15867,2030,15,12,669,Texas,32.02875378002566,100.4281237353178
15868,2030,15,12,668,Texas,35.889587166627734,93.5884239516614
15869,2030,15,12,667,Texas,36.309884756101006,95.66928539580618
15870,2030,15,12,666,Texas,33.404432528059836,94.59519222657904
15871,2030,15,12,665,Texas,32.513035332665225,104.35074447773286
15872,2030,15,12,662,Texas,33.18634537607121,105.19597722023225
15873,2030,15,12,660,Texas,26.34690206500961,99.92086521842025
15874,2030,15,12,660,Texas,27.868707902869485,101.98126977041214
15875,2030,15,12,659,Texas,33.878200620853455,98.21591377443465
15876,2030,15,12,659,Texas,32.435909707379345,101.28839600447697
15877,2030,15,12,659,Texas,34.53751210657715,94.50800347933547
15878,2030,15,12,659,Texas,34.74582402553285,96.72674158654561
15879,2030,15,12,659,Texas,35.57747857215935,99.02725077714122
15880,2030,15,12,659,Texas,33.45135206300965,104.45884218864612
15881,2030,15,12,659,Texas,26.39642568665216,102.29183811553847
15882,2030,15,12,656,Texas,29.252494355724078,105.03994306927702
15883,2030,15,12,656,Texas,28.41758868767727,102.50787761327892
15884,2030,15,12,656,Texas,32.55032494298772,105.43750531685035
15885,2030,15,12,653,Texas,31.723243170232056,103.99748526125158
15886,2030,15,12,651,Texas,32.9492276744146,104.6262588519086
15887,2030,15,12,651,Texas,36.011453070749965,94.25755751465162
15888,2030,15,12,650,Texas,26.97248055322199,96.30818455926516
15889,2030,15,12,648,Texas,30.186799085876295,96.34714005759079
15890,2030,15,12,648,Texas,34.770994354384335,97.08716986931968
15891,2030,15,12,645,Texas,31.125895257759076,98.22644977322004
15892,2030,15,12,645,Texas,30.898440548774722,103.43903308985124
15893,2030,15,12,645,Texas,32.91783015015701,102.29028555604378
15894,2030,15,12,645,Texas,35.83120666827562,95.427899407866
15895,2030,15,12,645,Texas,32.70075140499914,104.89849916251313
15896,2030,15,12,645,Texas,31.10768104057718,95.08942316913695
15897,2030,15,12,645,Texas,35.049948201902794,97.97920560227408
15898,2030,15,12,645,Texas,36.196339880152586,95.75515729870281
15899,2030,15,12,644,Texas,25.895106971004374,101.50032208902927
15900,2030,15,12,644,Texas,34.985143857309,93.61092434096606
15901,2030,15,12,643,Texas,27.428867216578496,103.61966713741869
15902,2030,15,12,642,Texas,27.24320809390719,102.86057352703111
15903,2030,15,12,642,Texas,29.347250574883073,104.75674177706485
15904,2030,15,12,642,Texas,34.45944384683472,98.28656498398861
15905,2030,15,12,641,Texas,31.938339151602072,101.01190294552319
15906,2030,15,12,639,Texas,33.22646814873884,98.23786952679541
15907,2030,15,12,637,Texas,33.909279033501576,94.97981095702664
15908,2030,15,12,634,Texas,35.928297803937554,100.83757052041204
15909,2030,15,12,634,Texas,26.091194381904593,106.05145970376259
15910,2030,15,12,634,Texas,28.60933119538388,93.7642773016493
15911,2030,15,12,632,Texas,31.33619501505492,98.18180096771098
15912,2030,15,12,631,Texas,31.41944166725171,102.0229471844488
15913,2030,15,12,631,Texas,36.36022388749022,105.70356145848861
15914,2030,15,12,629,Texas,34.39066853582462,100.08854994420699
15915,2030,15,12,625,Texas,29.495636083784078,105.07468996284734
15916,2030,15,12,625,Texas,33.10354580607846,105.68594005873038
15917,2030,15,12,620,Texas,29.44031604720708,101.89309224149237
15918,2020,15,12,620,Texas,35.51526741638445,99.34046648898618
15919,2011,15,12,618,Texas,28.17249738413482,96.94697675790441
15920,1983,15,12,617,Texas,33.15282623165004,103.95424106703967
15921,1740,15,12,617,Texas,33.52420146057861,104.62770413495619
15922,1740,15,12,617,Texas,36.115590833629085,102.50940022658041
15923,1740,15,12,617,Texas,31.11949218938606,103.67245962170904
15924,1740,15,12,617,Texas,36.27560120064524,101.93542557359756
15925,1740,15,12,617,Texas,25.934486142561802,100.83197377394121
15926,1740,15,12,617,Texas,33.052103660670205,93.83667640112012
15927,1740,15,12,617,Texas,25.910645883720463,96.42944993327347
15928,1740,15,12,617,Texas,33.89915096640631,98.66006135253994
15929,1740,15,12,617,Texas,25.98695004539737,99.30190243928739
15930,1740,15,12,617,Texas,31.415384006041016,104.38493891307188
15931,1740,15,12,617,Texas,32.66084961585105,95.2282735422292
15932,1740,15,12,617,Texas,30.564154063420663,97.95162073386521
15933,1740,15,12,617,Texas,34.330465406503286,100.01965882699989
15934,1740,15,12,617,Texas,33.64509935170571,97.21168168082285
15935,1740,15,12,616,Texas,27.79046694455309,105.68706668135752
15936,1740,15,12,614,Texas,27.3004426684998,100.31054527738405
15937,1740,15,12,611,Texas,26.371100287117425,103.38807385497961
15938,1740,15,12,611,Texas,30.998877015832683,95.75926137397684
15939,1740,15,12,611,Texas,30.70650224985112,105.33671253131313
15940,1740,15,12,611,Texas,35.31884604848723,94.5294672994842
15941,1740,15,12,611,Texas,33.10274708896426,97.28809543587506
15942,1740,15,12,609,Texas,34.490571110225474,106.1039325727948
15943,1740,15,12,609,Texas,29.30613747039298,96.23155822104434
15944,1740,15,12,609,Texas,26.648969116065853,100.72640183436579
15945,1740,15,12,608,Texas,26.073002239376148,100.62763499477931
15946,1740,15,12,607,Texas,31.551592056191843,94.06858540282897
15947,1740,15,12,603,Texas,30.677475741735616,106.26077151985244
15948,1740,15,12,603,Texas,26.832620869998948,96.18641648663396
15949,1740,15,12,600,Texas,32.42103978206096,100.7846704411008
15950,1740,15,12,600,Texas,29.638556568235167,102.75104763523221
15951,1740,15,12,600,Texas,27.29602052423146,100.89592588222618
15952,1740,15,12,600,Texas,29.92888932301182,104.14744978688105
15953,1740,15,12,600,Texas,29.064186817559182,102.57272081736974
15954,1740,15,12,600,Texas,31.28564833648784,98.02292230549293
15955,1740,15,12,600,Texas,33.88073997975376,106.59803611837425
15956,1740,15,12,600,Texas,26.58709533556506,97.6243447445639
15957,1740,15,12,598,Texas,28.703516927865866,94.95469445905175
15958,1740,15,12,597,Texas,26.13446079094082,106.4241828011945
15959,1740,15,12,597,Texas,28.729771269106863,98.10582905095352
15960,1740,15,12,597,Texas,33.216249131342735,96.14443681348453
15961,1740,15,12,597,Texas,33.139522799420384,104.59466008694329
15962,1740,15,12,596,Texas,34.29260243842781,101.17045342778509
15963,1740,15,12,594,Texas,30.962148130453492,97.51908906969346
15964,1740,15,12,594,Texas,33.16464511271447,102.68929596982655
15965,1740,15,12,594,Texas,33.37332448568637,97.47008830854705
15966,1740,15,12,592,Texas,28.83625782834255,103.42026261862223
15967,1740,15,12,592,Texas,29.62558916713822,102.4563060954133
15968,1740,15,12,592,Texas,26.382519945273128,95.98065981616008
15969,1740,15,12,591,Texas,30.581077228007192,95.47729524737146
15970,1740,15,12,591,Texas,31.073040464181187,105.53253105869824
15971,1740,15,12,589,Texas,30.805354099455485,102.67564480804626
15972,1740,15,12,589,Texas,27.55792537093412,103.98556098390624
15973,1740,15,12,589,Texas,33.12906663448572,97.79384540757313
15974,1740,15,12,586,Texas,35.90681180671389,105.26207925855388
15975,1740,15,12,586,Texas,35.705437750361575,103.75583629333839
15976,1740,15,12,586,Texas,33.31367451161415,97.59121499176896
15977,1740,15,12,586,Texas,35.905002698153275,96.06930203722104
15978,1740,15,12,586,Texas,29.500050695431348,97.28871223342679
15979,1740,15,12,586,Texas,33.58025155963618,106.39424855722591
15980,1740,15,12,586,Texas,27.972807068022796,95.12365578238781
15981,1740,15,12,586,Texas,34.927870126383226,96.97646899460464
15982,1740,15,12,586,Texas,36.28143657829925,99.85128197210656
15983,1740,15,12,586,Texas,34.73591151029204,100.32307546036618
15984,1740,15,12,586,Texas,27.288435891891314,101.39797782027554
15985,1740,15,12,586,Texas,29.356953924562585,105.70858816214813
15986,1740,15,12,586,Texas,27.103739746699908,104.77065389432138
15987,1740,15,12,586,Texas,29.992762317413714,102.09265461085194
15988,1740,15,12,586,Texas,29.78319153798544,96.49965045017773
15989,1740,15,12,586,Texas,30.804569196922934,101.02823101168585
15990,1740,15,12,586,Texas,26.461598665772225,99.30335209679036
15991,1740,15,12,586,Texas,26.2120721674331,102.89865827747295
15992,1740,15,12,586,Texas,32.98789291082024,96.21824105506708
15993,1740,15,12,586,Texas,29.656622890405597,105.28821385761287
15994,1740,15,12,586,Texas,27.09262453782167,104.04715667983889
15995,1740,15,12,586,Texas,34.72879589315734,102.36779088163044
15996,1740,15,12,586,Texas,27.27739763449659,105.59276128998988
15997,1740,15,12,586,Texas,35.77741694796228,101.7492773650902
15998,1740,15,12,586,Texas,32.59939595825513,104.958154712003
15999,1740,15,12,586,Texas,34.62433271393911,97.18286088378582
16000,1740,15,12,586,Texas,32.45679814833086,105.23466993599187
16001,1740,15,12,586,Texas,28.23872779727691,97.39143918407167
16002,1740,15,12,586,Texas,27.09541008998298,100.5077439763665
16003,1740,15,12,586,Texas,34.4824470108833,98.61171282635796
16004,1740,15,12,586,Texas,28.988542409848005,104.184788782493
16005,1740,15,12,586,Texas,26.034341058814583,96.44273396095389
16006,1740,15,12,586,Texas,27.162918244657547,103.15762259470534
16007,1740,15,12,586,Texas,33.965667952480715,94.73871350415125
16008,1740,15,12,586,Texas,31.555421330631038,96.51489831435617
16009,1740,15,12,586,Texas,33.548531555565056,98.11514197027122
16010,1740,15,12,586,Texas,29.705796433356635,102.18218269105611
16011,1740,15,12,586,Texas,32.39076728122165,103.45030171910622
16012,1740,15,12,586,Texas,27.62458041328689,93.59788419794998
16013,1740,15,12,586,Texas,26.248581925511854,105.18001043188126
16014,1740,15,12,586,Texas,27.38865886974228,105.95728342584285
16015,1740,15,12,586,Texas,36.008799907207454,103.05902506994187
16016,1740,15,12,586,Texas,34.682566274016885,104.82784554625238
16017,1740,15,12,586,Texas,31.950102708262207,93.74260158126042
16018,1740,15,12,586,Texas,34.82936674095395,104.19281169981852
16019,1740,15,12,586,Texas,29.6090397943145,105.75704988648214
16020,1740,15,12,586,Texas,28.965106014556657,95.55377492150576
16021,1740,15,12,586,Texas,28.799140793127094,102.88781160908462
16022,1740,15,12,586,Texas,33.475494270718826,96.63091712970058
16023,1740,15,12,586,Texas,32.542379890254566,96.08691999711347
16024,1740,15,12,586,Texas,33.380956559027005,101.67823549009556
16025,1740,15,12,586,Texas,35.40214172415067,103.16273336116251
16026,1740,15,12,586,Texas,29.11470277373312,100.03300833394458
16027,1740,15,12,586,Texas,29.989131769915183,95.5576218471251
16028,1740,15,12,586,Texas,35.93836271735248,99.04028877233188
16029,1740,15,12,586,Texas,29.673967059600322,98.66791539066935
16030,1740,15,12,586,Texas,31.601978776034446,102.97796240687457
16031,1740,15,12,586,Texas,36.48067304679718,104.91221569973024
16032,1740,15,12,586,Texas,29.252798604573044,106.13606986790087
16033,1740,15,12,586,Texas,34.37807719926996,103.1366356479926
16034,1740,15,12,586,Texas,33.28763433409452,106.36860689982414
16035,1740,15,12,586,Texas,30.81457326283948,94.12774657584589
16036,1740,15,12,586,Texas,33.28425154963388,100.1501631564623
16037,1740,15,12,586,Texas,34.2874452454208,95.77617809645093
16038,1740,15,12,586,Texas,30.423528435664494,97.36726291099701
16039,1740,15,12,586,Texas,33.36405790546341,104.1654915323284
16040,1740,15,12,586,Texas,29.129752034324763,94.82505803111307
16041,1740,15,12,586,Texas,35.38476339518277,102.97947771869894
16042,1740,15,12,586,Texas,26.347589722614245,97.54409878153353
16043,1740,15,12,586,Texas,31.096253421739565,105.78531255208323
16044,1740,15,12,586,Texas,27.41640341538406,101.7529363520375
16045,1740,15,12,586,Texas,33.38569992471715,98.77481686053046
16046,1740,15,12,586,Texas,28.162747239586416,99.79936767993652
16047,1740,15,12,586,Texas,30.113236502966487,102.44521545587047
16048,1740,15,12,586,Texas,32.63822647535797,102.17800606071742
16049,1740,15,12,586,Texas,28.565453353763843,101.31789740502579
16050,1740,15,12,586,Texas,34.23626498247272,105.2394988139134
16051,1740,15,12,586,Texas,28.637565931739477,99.88894018131319
16052,1740,15,12,586,Texas,26.95144457827876,94.73332885371806
16053,1740,15,12,586,Texas,26.228136756352406,94.60559844873993
16054,1740,15,12,586,Texas,27.030434271669296,94.88318054677298
16055,1740,15,12,586,Texas,30.559329488449237,105.87143250197687
16056,1740,15,12,586,Texas,36.175445992129,104.92255309507713
16057,1740,15,12,586,Texas,31.796187667807914,98.59555724288303
16058,1740,15,12,586,Texas,35.6696786931949,105.99218218028663
16059,1740,15,12,586,Texas,25.993784682176074,96.19331802857499
16060,1740,15,12,586,Texas,27.186564395257264,96.33277842545701
16061,1740,15,12,586,Texas,31.949187049818736,98.38851090691749
16062,1740,15,12,586,Texas,32.86125511864655,100.67531180529491
16063,1740,15,12,586,Texas,30.1314940515572,103.68717041999983
16064,1740,15,12,586,Texas,30.600369923521523,97.30935926311666
16065,1740,15,12,586,Texas,34.923732017660924,101.85043845999814
16066,1740,15,12,586,Texas,33.24538248313219,104.67348272160507
16067,1740,15,12,586,Texas,33.73511833442868,106.28613237620391
16068,1740,15,12,586,Texas,28.608744024501128,105.3170764539932
16069,1740,15,12,586,Texas,27.517205377363023,104.59092805255867
16070,1740,15,12,586,Texas,30.130842053733474,106.34857406715787
16071,1740,15,12,586,Texas,25.871721900634054,101.18942088622701
16072,1740,15,12,586,Texas,31.88521043887482,100.19300346041808
16073,1740,15,12,586,Texas,33.87818428829476,103.92140614673787
16074,1740,15,12,586,Texas,26.73223847654055,105.85604175233568
16075,1740,15,12,586,Texas,27.08827649597191,95.06056714208864
16076,1740,15,12,586,Texas,34.002637316926595,102.2478920774584
16077,1740,15,12,586,Texas,26.66374985499746,105.11588988790946
16078,1740,15,12,586,Texas,27.0381235458938,103.18529878974624
16079,1740,15,12,586,Texas,29.840710045156264,105.01376208493778
16080,1740,15,12,586,Texas,36.49627947138562,103.97188836357314
16081,1740,15,12,586,Texas,33.86319919940003,104.8331567295749
16082,1740,15,12,586,Texas,33.85901789249373,102.49706745766844
16083,1740,15,12,586,Texas,32.11642858385986,105.51667570207626
16084,1740,15,12,586,Texas,36.0525700906132,104.71950127762253
16085,1740,15,12,586,Texas,27.853649206273264,102.6179360592008
16086,1740,15,12,586,Texas,28.55474840579586,96.10429736327663
16087,1740,15,12,586,Texas,26.73556640432479,95.98500247222404
16088,1740,15,12,586,Texas,32.87726994522657,98.5522164104527
16089,1740,15,12,586,Texas,28.350933779371804,94.28543177264946
16090,1740,15,12,586,Texas,34.570588334451884,98.49509318806116
16091,1740,15,12,586,Texas,29.18632447127271,98.64663522370763
16092,1740,15,12,586,Texas,28.026533040288715,98.35609963127078
16093,1740,15,12,586,Texas,25.993565993112632,104.3402670894318
16094,1740,15,12,586,Texas,35.92769712327159,97.77214306769059
16095,1740,15,12,586,Texas,28.513162174830065,102.31620664738261
16096,1740,15,12,586,Texas,35.70815959742515,105.80857557428902
16097,1740,15,12,586,Texas,31.570486570834106,104.20422255112965
16098,1740,15,12,586,Texas,35.937132745151565,101.13314249803499
16099,1740,15,12,586,Texas,27.817608257100446,98.86408194251379
16100,1740,15,12,586,Texas,34.46224100201716,97.42198651754065
16101,1740,15,12,586,Texas,30.697161533083477,94.24247762448123
16102,1740,15,12,586,Texas,27.18544931129759,104.18924671564042
16103,1740,15,12,586,Texas,35.37471777642128,99.13678504517057
16104,1740,15,12,586,Texas,29.975472340705323,98.32108468304315
16105,1740,15,12,586,Texas,27.15658043503926,104.30757500597655
16106,1740,15,12,586,Texas,28.511800136762822,103.98850068510895
16107,1740,15,12,586,Texas,33.79974949353919,102.15201579976835
16108,1740,15,12,586,Texas,34.236549940162384,103.2919752102664
16109,1740,15,12,586,Texas,35.810831555486665,97.12580849150274
16110,1740,15,12,586,Texas,28.888029079858157,102.56942180786294
16111,1740,15,12,586,Texas,34.321318115042686,101.14032581738928
16112,1740,15,12,586,Texas,34.45442640021328,95.44889689054642
16113,1740,15,12,586,Texas,32.7663971174837,94.074298944681
16114,1740,15,12,586,Texas,26.2772350769405,95.24293304285665
16115,1740,15,12,586,Texas,26.554126048239617,95.8010816299741
16116,1740,15,12,586,Texas,26.341252073590034,105.3434365792002
16117,1740,15,12,586,Texas,32.08183824489859,102.19258662044177
16118,1740,15,12,586,Texas,28.941925622452608,102.97309673893345
16119,1740,15,12,586,Texas,32.251635210233104,100.68528575758135
16120,1740,15,12,586,Texas,34.834352459438975,106.06737401863366
16121,1740,15,12,586,Texas,26.55480250267908,104.95789797618632
16122,1740,15,12,586,Texas,27.988433013473966,103.78618140920354
16123,1740,15,12,586,Texas,30.25858295332284,94.2036809311599
16124,1740,15,12,586,Texas,34.27507314385844,98.99036907390358
16125,1740,15,12,586,Texas,31.197638601938227,102.24690316475872
16126,1740,15,12,586,Texas,27.37978351433346,94.90113321590974
16127,1740,15,12,586,Texas,34.449373238881996,99.92947943704013
16128,1740,15,12,586,Texas,36.20309823620525,106.58102242786171
16129,1740,15,12,586,Texas,28.847855955470134,93.58091013016502
