,Disk (GB),Memory (GB),CPU (Core),Bandwidth (MB/s),Region,Latitude,Longitude
16752,870,7,6,306,Texas,33.99838866754187,102.40243196374973
16753,870,7,6,305,Texas,34.27751186308495,100.50422757335292
16754,870,7,6,305,Texas,27.769697608791823,99.10953885794814
16755,870,7,6,305,Texas,28.807821408381063,96.25090872941719
16756,870,7,6,305,Texas,26.523956591578433,95.33570198894499
16757,870,7,6,304,Texas,26.59381798963109,105.88023847416635
16758,870,7,6,303,Texas,32.16326394253289,95.36500938350369
16759,870,7,6,303,Texas,27.547972531712283,95.42554278401983
16760,870,7,6,302,Texas,29.179922446835885,98.03828474177963
16761,870,7,6,302,Texas,29.62024294882953,106.02616011628022
16762,870,7,6,301,Texas,28.42628821894522,105.53439641611135
16763,870,7,6,300,Texas,31.710002434579707,104.66735513989394
16764,870,7,6,300,Texas,30.933157964134125,96.38881767326086
16765,870,7,6,300,Texas,28.929163509487438,102.86990280089698
16766,870,7,6,300,Texas,30.13893994378099,105.99571061396037
16767,870,7,6,300,Texas,33.493800006656855,96.93565201841861
16768,870,7,6,300,Texas,36.312642869257395,95.68818082486673
16769,870,7,6,300,Texas,35.90831694428855,100.18207252921997
16770,870,7,6,300,Texas,32.18276177233169,99.98689098650128
16771,870,7,6,300,Texas,35.74278358149212,104.18563087285804
16772,870,7,6,300,Texas,31.320470989672543,99.59301700507179
16773,870,7,6,300,Texas,26.36008866289202,106.17957100890347
16774,870,7,6,299,Texas,33.03244033678038,103.43197735860365
16775,870,7,6,298,Texas,33.114753167839844,97.44934522476673
16776,870,7,6,298,Texas,34.45983143180739,95.71276852565101
16777,870,7,6,297,Texas,31.751050924049174,103.77610304488445
16778,870,7,6,297,Texas,29.66871988978726,101.32493140091499
16779,870,7,6,297,Texas,34.253061446709296,95.51473660855089
16780,870,7,6,297,Texas,29.29608604085165,95.45590339840668
16781,870,7,6,296,Texas,32.41344389033101,106.0268764457128
16782,870,7,6,296,Texas,35.174003001590506,105.32581552113123
16783,870,7,6,296,Texas,26.85039423933621,104.49164968044956
16784,870,7,6,295,Texas,29.771753351358672,97.77441131298173
16785,870,7,6,295,Texas,32.27087486160476,94.67072085125616
16786,870,7,6,294,Texas,29.171886598966363,98.24801122646033
16787,788,7,6,294,Texas,30.753003752883398,105.02700909472334
16788,705,7,6,294,Texas,29.73021119821984,102.99514162204451
16789,685,7,6,294,Texas,31.579381366018573,99.36918101973883
16790,580,7,6,294,Texas,32.345642655074656,101.30977938147093
16791,580,7,6,293,Texas,26.46968430559028,99.7306521352264
16792,580,7,6,292,Texas,30.518442355224693,99.11636000530896
16793,580,7,6,291,Texas,35.69004537248036,101.35832090173486
16794,580,7,6,291,Texas,31.319255080072153,98.38154574986966
16795,580,7,6,291,Texas,27.434068421908073,96.34054345375054
16796,580,7,6,291,Texas,33.31329950009395,98.8581889836694
16797,580,7,6,291,Texas,27.488049619847228,93.89422737699394
16798,580,7,6,291,Texas,32.723621937936215,103.03606222415047
16799,580,7,6,291,Texas,26.517531053262054,94.23544773450048
16800,580,7,6,291,Texas,28.805424528523748,104.61798698964046
16801,580,7,6,291,Texas,35.19369271953309,101.15884744691859
16802,580,7,6,291,Texas,31.47398935234277,96.03626726982914
16803,580,7,6,291,Texas,27.099364846770374,104.14353652626697
16804,580,7,6,291,Texas,35.55245321233703,103.85442385946934
16805,580,7,6,291,Texas,28.865618027167194,102.34306328891144
16806,580,7,6,291,Texas,27.93582823154806,97.69067727297575
16807,580,7,6,291,Texas,29.47362167553871,99.83507639205536
16808,580,7,6,291,Texas,28.947970253603923,98.84639804835976
16809,580,7,6,291,Texas,31.29380465994822,102.54570780023072
16810,580,7,6,291,Texas,36.27382949623748,97.52054007450452
16811,580,7,6,291,Texas,26.734418460044562,98.63815344749764
16812,580,7,6,291,Texas,36.08839019792439,96.78258731741458
16813,580,7,6,291,Texas,30.21506826772099,96.45248522891296
16814,580,7,6,291,Texas,25.855912932604028,104.81654658290176
16815,580,7,6,291,Texas,30.132249366337028,103.0965305565562
16816,580,7,6,291,Texas,27.896957521664785,101.21381021220508
16817,580,7,6,291,Texas,35.70080775903408,96.96119393396012
16818,580,7,6,291,Texas,34.00220800356966,97.50144890921788
16819,580,7,6,291,Texas,35.59014541078891,95.34347889691186
16820,580,7,6,291,Texas,29.914833444724696,105.69764660738757
16821,580,7,6,291,Texas,28.92736731699283,95.95778059815876
16822,580,7,6,291,Texas,32.5418300744375,105.05471737077043
16823,580,7,6,291,Texas,30.311993274439736,102.34602075907988
16824,580,7,6,291,Texas,35.419134314981,103.1368332946409
16825,580,7,6,291,Texas,35.786509064252385,99.02787598904632
16826,580,7,6,291,Texas,35.93395257194439,96.23111017583341
16827,580,7,6,291,Texas,26.7713876264923,98.48835136400368
16828,580,7,6,291,Texas,34.344831719269294,105.86390053653447
16829,580,7,6,291,Texas,31.759520388735602,97.73386264651289
16830,580,7,6,291,Texas,31.42370082209284,96.26330434326871
16831,580,7,6,291,Texas,35.00244351132615,103.84670297834637
16832,580,7,6,291,Texas,27.38712815636841,101.5811515262022
16833,580,7,6,291,Texas,36.237319620268266,98.60837339707295
16834,580,7,6,291,Texas,30.122052127816353,104.48649427637882
16835,580,7,6,291,Texas,30.06940713541397,97.55275777701966
16836,580,7,6,291,Texas,35.822306675513076,101.72549512677074
16837,580,7,6,291,Texas,36.4953716636908,96.26984839441585
16838,580,7,6,291,Texas,30.491486222334306,98.86065316053299
16839,580,7,6,291,Texas,28.847973834783723,99.56459177176465
16840,580,7,6,291,Texas,32.34796247225209,102.14477716637703
16841,580,7,6,291,Texas,26.497269660090783,96.34292959681268
16842,580,7,6,291,Texas,29.86472728066922,99.95447080391295
16843,580,7,6,291,Texas,27.108904934643967,100.43656759760333
16844,580,7,6,291,Texas,29.291216632761977,102.35735779383903
16845,580,7,6,291,Texas,31.32331249821242,98.97247192319205
16846,580,7,6,291,Texas,28.237929988253015,99.65459260031042
16847,580,7,6,291,Texas,32.957291788457226,106.16214047387612
16848,580,7,6,291,Texas,25.919534779039104,96.08722748049307
16849,580,7,6,291,Texas,35.91413761538083,94.92455068211545
16850,580,7,6,291,Texas,35.50333531644568,98.98967395955317
16851,580,7,6,291,Texas,34.03218091632117,100.08470686017888
16852,580,7,6,291,Texas,28.419343730829837,94.95105869998567
16853,580,7,6,291,Texas,31.556913813506203,101.1761531357565
16854,580,7,6,291,Texas,29.31329992716535,101.40667802719712
16855,580,7,6,291,Texas,29.954879346326006,106.11948411249367
16856,580,7,6,291,Texas,28.80619695687918,98.45654992712645
16857,580,7,6,291,Texas,29.69342505699094,106.06082495864942
16858,580,7,6,291,Texas,33.43189560461486,101.64808663729022
16859,580,7,6,291,Texas,27.508209545362185,95.98143280302693
16860,580,7,6,291,Texas,29.489018650388374,103.16016029330159
16861,580,7,6,291,Texas,27.336021767721,102.1282951179026
16862,580,7,6,291,Texas,29.74421138719186,101.00433685005359
16863,580,7,6,291,Texas,31.320747098580995,99.84174298421958
16864,580,7,6,291,Texas,31.074058709741376,101.93223881477456
16865,580,7,6,291,Texas,35.147873317061105,104.42093530396166
16866,580,7,6,291,Texas,26.80624495227192,105.97505123206511
16867,580,7,6,291,Texas,27.665938547318856,99.73344665928836
16868,580,7,6,291,Texas,30.29189993087407,103.67316499539722
16869,580,7,6,291,Texas,34.21145533435713,106.19645192840717
16870,580,7,6,291,Texas,32.83959104532175,95.55962459685841
16871,580,7,6,291,Texas,28.694960115442353,96.04422301909435
16872,580,7,6,291,Texas,33.427822891662686,98.4789519456657
16873,580,7,6,291,Texas,34.26783272266698,104.57843035089022
16874,580,7,6,291,Texas,30.966114890965294,93.71196315236061
16875,580,7,6,291,Texas,27.586921505054335,104.46878156017841
16876,580,7,6,291,Texas,29.326015916340545,97.68896447646237
16877,580,7,6,291,Texas,36.35828240438183,104.85586167230568
16878,580,7,6,291,Texas,33.82397793921278,101.79931790926503
16879,580,7,6,291,Texas,30.815683796486525,105.65212823376672
16880,580,7,6,291,Texas,33.57140623056081,103.63294497549019
16881,580,7,6,291,Texas,32.25819156196031,105.73648343920688
16882,580,7,6,291,Texas,27.204239867495158,93.87447732150495
16883,580,7,6,291,Texas,30.23213964241731,101.4794948331396
16884,580,7,6,291,Texas,35.44555466788909,96.8134211670939
16885,580,7,6,291,Texas,28.360871932813616,93.95631177241006
16886,580,7,6,291,Texas,31.74462366194588,97.63178880895161
16887,580,7,6,291,Texas,25.933095780612565,99.10571597210695
16888,580,7,6,291,Texas,27.740575450012525,105.04890459860349
16889,580,7,6,291,Texas,31.57328699725804,102.7204612295123
16890,580,7,6,291,Texas,31.61950346260129,102.89958520266639
16891,580,7,6,291,Texas,29.675686176235637,104.7054176167488
16892,580,7,6,291,Texas,29.03871030438098,100.68030506694713
16893,580,7,6,291,Texas,30.17056356353188,103.16548674717428
16894,580,7,6,291,Texas,29.237027373477204,95.51211954754166
16895,580,7,6,291,Texas,35.336155886171156,95.51522975803489
16896,580,7,6,291,Texas,26.04150123202844,103.65392719580977
16897,580,7,6,291,Texas,33.4156696276423,105.32559782105456
16898,580,7,6,291,Texas,34.15957191218921,94.99987696354846
16899,580,7,6,291,Texas,33.85018428184211,95.79214300044612
16900,580,7,6,291,Texas,32.21500172498189,99.46441427069526
16901,580,7,6,291,Texas,28.44000384049028,102.3362677082016
16902,580,7,6,291,Texas,26.182403638576606,102.76199825754149
16903,580,7,6,291,Texas,29.40893607300984,101.80685269888257
16904,580,7,6,291,Texas,31.202188433606842,96.10141554647477
16905,580,7,6,291,Texas,30.796350544589707,97.96929728493215
16906,580,7,6,291,Texas,33.247464548532825,101.38713313031509
16907,580,7,6,291,Texas,26.78967732906758,95.07603393752561
16908,580,7,6,291,Texas,30.68836907381204,101.15341972070142
16909,580,7,6,291,Texas,32.20854104806081,102.09051427604233
16910,580,7,6,291,Texas,31.263065303968318,106.35878274460792
16911,580,7,6,291,Texas,30.821850560164584,95.4671025911703
16912,580,7,6,291,Texas,35.09306790999034,98.12001116417555
16913,580,7,6,291,Texas,34.788169847405335,102.97332819209895
16914,580,7,6,291,Texas,27.822913966585503,106.33524758411211
16915,580,7,6,291,Texas,35.71359481652566,97.6958154221696
16916,580,7,6,291,Texas,33.43904445779849,101.38286983321515
16917,580,7,6,291,Texas,31.208596128201243,100.00004170813212
16918,580,7,6,291,Texas,29.083657798663932,98.0722332128727
16919,580,7,6,291,Texas,26.384695316959235,101.29835861912605
16920,580,7,6,291,Texas,32.628027297861436,104.05025531823614
16921,580,7,6,291,Texas,27.6702032737546,104.93814161186336
16922,580,7,6,291,Texas,30.780611849985853,106.06903616053984
16923,580,7,6,291,Texas,26.81590626489743,99.19930393525118
16924,580,7,6,291,Texas,27.916571924054864,100.81006023936105
16925,580,7,6,291,Texas,29.063343002879783,100.85729622291478
16926,580,7,6,290,Texas,30.32542859319008,96.83706874247515
16927,580,7,6,290,Texas,29.439141657831808,98.43713146037851
16928,580,7,6,290,Texas,33.974218310382376,97.83831601689101
16929,580,7,6,290,Texas,30.9504636181352,103.9986318525495
16930,580,7,6,289,Texas,33.79798657909779,93.53037024626269
16931,580,7,6,289,Texas,26.22171541358779,105.36790074848089
16932,580,7,6,289,Texas,27.28225644657797,103.05800119400686
16933,580,7,6,289,Texas,27.48414765417108,100.57951062897666
16934,580,7,6,289,Texas,28.727849007790947,101.91771914809442
16935,580,7,6,289,Texas,26.74878292829152,98.25328984204866
16936,580,7,6,289,Texas,29.521993644512392,100.82369752107937
16937,580,7,6,289,Texas,32.43051670907299,104.64274762113216
16938,580,7,6,289,Texas,34.0100564459697,105.65963556630012
16939,580,7,6,289,Texas,31.52063164603755,93.74176657376779
16940,580,7,6,289,Texas,27.054561835048073,105.948063781717
16941,580,7,6,289,Texas,32.745667355530166,97.53234850804162
16942,580,7,6,287,Texas,32.025655288375674,106.20740287552329
16943,580,7,6,286,Texas,32.265261597018466,97.21205359242785
16944,580,7,6,286,Texas,26.263900964775182,98.14783784848449
16945,580,7,6,286,Texas,27.655230806566262,100.45809396102821
16946,580,7,6,286,Texas,30.58339790447893,101.53122811144723
16947,580,7,6,286,Texas,32.2021757108649,106.02802190044602
16948,580,7,6,286,Texas,31.20426231003691,99.11372807264118
16949,580,7,6,286,Texas,26.094268943472212,105.58060400790858
16950,580,7,6,286,Texas,29.72464337877758,94.7159006839195
16951,580,7,6,286,Texas,26.557580124570794,96.4654051790122
16952,580,7,6,286,Texas,32.62970189158544,96.90443147580612
16953,580,7,6,286,Texas,34.3528147189044,96.89711742741426
16954,580,7,6,286,Texas,34.4516369779801,106.3957256076492
16955,580,7,6,286,Texas,27.5777244847165,103.95153211375721
16956,580,7,6,286,Texas,32.00702402441133,99.1600156860212
16957,580,7,6,286,Texas,34.72470382896556,94.35472164411976
16958,580,7,6,286,Texas,27.93182094145666,105.17214864808201
16959,580,7,6,286,Texas,33.84930155974549,94.47252565533655
16960,580,7,6,286,Texas,30.407703141441342,99.87923801324858
16961,580,7,6,285,Texas,29.366952246636174,101.62410446469006
16962,580,7,6,283,Texas,36.138247582046986,93.6185874359935
16963,580,7,6,283,Texas,35.94245832042273,105.3852855432655
16964,580,7,6,283,Texas,36.096443525800005,97.85582487829753
16965,580,7,6,283,Texas,25.87126504986316,101.51558826412217
16966,580,7,6,283,Texas,27.265250704566245,94.94487609545268
16967,580,7,6,283,Texas,36.11829532747502,96.26478956062718
16968,580,7,6,283,Texas,26.346811570998124,94.20938659181073
16969,580,7,6,283,Texas,26.1831554992889,99.68735931766695
16970,580,7,6,283,Texas,31.873946874213978,100.0764354129584
16971,580,7,6,283,Texas,29.461294569621042,102.1540570184801
16972,580,7,6,283,Texas,28.070352038246465,106.55144135819164
16973,580,7,6,283,Texas,26.16170640371658,106.58128679856748
16974,580,7,6,283,Texas,31.179169147060687,95.54747600424919
16975,580,7,6,283,Texas,29.008254809649223,96.80871504902579
16976,580,7,6,283,Texas,28.02710669617765,102.74057224190794
16977,580,7,6,283,Texas,36.23294526489605,106.49241850301748
16978,580,7,6,283,Texas,25.947806734786987,106.11365171452304
16979,580,7,6,283,Texas,30.968268891989773,93.7967378375999
16980,580,7,6,283,Texas,27.346129100952666,104.24157006913154
16981,580,7,6,282,Texas,30.772469650361046,104.25402801332349
16982,580,7,6,281,Texas,28.971721493776904,98.40817370080794
16983,580,7,6,280,Texas,30.961794715389967,98.82755511653306
16984,580,7,6,280,Texas,25.88339587764497,99.09578795430687
16985,580,7,6,280,Texas,30.495503972233934,104.2960049164654
16986,580,7,6,280,Texas,32.386533358255555,98.00615632833701
16987,580,7,6,280,Texas,30.9242350570644,98.24198188981687
16988,580,7,6,280,Texas,25.96928285901016,105.86198995771679
16989,580,7,6,280,Texas,33.89678622767048,98.87606254307411
16990,580,7,6,280,Texas,28.755314990459773,95.84108930677976
16991,580,7,6,280,Texas,35.35426995707607,96.62730899497177
16992,580,7,6,280,Texas,27.62802065423082,99.5308957437062
16993,580,7,6,280,Texas,27.561655242543328,99.84345577877582
16994,580,7,6,280,Texas,27.432531826720275,103.90326514231866
16995,580,7,6,280,Texas,25.981836556685717,95.43990097703072
16996,580,7,6,280,Texas,32.662925530781,106.31285220440708
16997,580,7,6,279,Texas,34.074297555946174,103.75057691055004
16998,580,7,6,278,Texas,30.155364895372074,105.45884310755781
16999,580,7,6,277,Texas,30.743827077743475,106.00833788860047
17000,580,7,6,277,Texas,26.098664505160034,95.91224255952496
17001,580,7,6,277,Texas,32.14351776977493,97.58908765989202
17002,580,7,6,277,Texas,29.78950460324512,106.62873738472805
17003,580,6,6,277,Texas,28.842193400754198,106.09881349506168
17004,580,6,6,277,Texas,26.820811996061305,97.52226451356533
17005,580,5,6,275,Texas,32.384369989175276,98.44402356846845
17006,580,5,6,275,Texas,26.412740503858817,94.2350149992215
17007,580,5,6,275,Texas,30.019275336188716,104.77062794222451
17008,580,5,6,275,Texas,34.88946201317788,95.28645262402654
17009,580,5,6,275,Texas,31.242258701085838,98.09043712596109
17010,580,5,6,275,Texas,28.48390887226288,93.68689734766471
17011,580,5,6,275,Texas,30.96472493162049,105.53146498860869
17012,580,5,6,275,Texas,25.844397236984356,96.046600649447
17013,580,5,6,275,Texas,36.34062421669526,104.04424284612678
17014,580,5,6,275,Texas,34.01684091009844,103.14020381721096
17015,580,5,6,275,Texas,34.23128729732372,97.75673577525025
17016,580,5,6,275,Texas,35.243713373997004,94.63588382600817
17017,580,5,6,275,Texas,27.71326817583019,102.91307658909501
17018,580,5,6,275,Texas,30.007180030884985,96.02580895453127
17019,580,5,6,275,Texas,32.81736130532597,95.7750030182275
17020,580,5,6,274,Texas,27.28568282766196,106.410262139987
17021,580,5,6,273,Texas,27.97924612975543,103.10841597904638
17022,580,5,6,272,Texas,26.373076722250843,100.0076618008235
17023,580,5,6,272,Texas,34.23596352797019,101.20186058648768
17024,580,5,6,272,Texas,28.40881306795078,95.55473778733072
17025,580,5,6,272,Texas,28.195189264879183,94.1931376569546
17026,580,5,6,272,Texas,31.77570167562254,101.02296798178945
17027,580,5,6,272,Texas,26.150306718873995,103.40042189960187
17028,580,5,6,272,Texas,26.27500205137283,102.88849153150706
17029,580,5,6,272,Texas,35.28597647411692,98.34830439065551
17030,580,5,6,272,Texas,35.48153511325389,98.52768330824745
17031,580,5,6,272,Texas,28.854243238763168,104.96484445637063
17032,580,5,6,272,Texas,35.81587667081012,95.36848873324065
17033,580,5,6,272,Texas,29.663674881090657,106.42536402875976
17034,580,5,6,272,Texas,32.57294208460569,94.85629465056876
17035,580,5,6,272,Texas,26.52244578389652,96.2303019224237
17036,580,5,6,272,Texas,32.33437231769351,102.1865376631903
17037,580,5,6,272,Texas,36.46914288809812,96.22697074075633
17038,580,5,6,272,Texas,28.507460304924617,96.48996676326877
17039,580,5,6,272,Texas,31.07184322247309,96.66175849789951
17040,580,5,6,272,Texas,31.311890714336233,99.7452699437003
17041,580,5,6,272,Texas,35.893184147202035,100.35922183578225
17042,580,5,6,272,Texas,35.12790380583201,95.57283933113776
17043,580,5,6,272,Texas,34.839082150273626,102.2333624812747
17044,580,5,6,272,Texas,34.66287737322364,99.0549612066572
17045,576,5,6,271,Texas,33.083198858757136,97.12953211928351
17046,544,5,6,271,Texas,34.28348281124847,106.555597246128
17047,499,5,6,271,Texas,27.198715260188827,100.46851258836533
17048,460,5,6,269,Texas,29.390737798857156,97.30582577254359
17049,290,5,6,269,Texas,28.960571428021577,95.89930368700297
17050,290,5,6,269,Texas,26.62769325174091,106.28461035830294
17051,290,5,6,269,Texas,28.181309711783353,106.6077248058519
17052,290,5,6,269,Texas,27.660202938954836,100.21320842878116
17053,290,5,6,269,Texas,28.614651423064853,102.0991274655525
17054,290,5,4,269,Texas,28.99204295642069,100.63871824296837
17055,290,5,3,269,Texas,31.412397325107978,103.68218097505712
17056,290,5,3,269,Texas,26.837829704239596,105.97983069489229
17057,290,5,3,269,Texas,28.300471885309776,106.20012801088583
17058,290,5,3,269,Texas,30.917680768709708,99.88208463048869
17059,290,5,3,269,Texas,35.471857401981254,103.09164975031621
17060,290,5,3,269,Texas,36.0021645397461,98.87202038160669
17061,290,5,3,269,Texas,26.203581835546753,99.5467781772496
17062,290,5,3,269,Texas,29.386650212292317,102.50209741295347
17063,290,5,3,269,Texas,32.61715473372751,106.2976014206621
17064,290,5,3,269,Texas,32.675428738633705,103.6239180186801
17065,290,5,3,269,Texas,29.108613968592252,96.99303654715366
17066,290,5,3,269,Texas,35.56844543952021,99.76736143779502
17067,290,5,3,269,Texas,26.654357374309125,101.33257082113185
17068,290,5,3,269,Texas,34.731443411512096,96.73579321199375
17069,290,5,3,269,Texas,32.45220984300717,102.35750830658344
17070,290,5,3,269,Texas,28.55319244203261,104.10438255407917
17071,290,5,3,269,Texas,35.57261041985714,99.53650864850542
17072,290,5,3,269,Texas,25.98366043731019,97.6290735154897
17073,290,5,3,269,Texas,29.781576788488362,96.3071033843555
17074,290,5,3,269,Texas,28.02182638852671,97.2918337424883
17075,290,5,3,268,Texas,30.644009608244083,98.22835556026398
17076,290,5,3,268,Texas,29.322963237069594,99.5954553974549
17077,290,5,3,267,Texas,28.500446989984557,103.91740858363065
17078,290,5,3,266,Texas,35.31860053247022,105.02071713779526
17079,290,5,3,266,Texas,29.00183253283909,98.81513107553934
17080,290,5,3,266,Texas,29.445699498692626,96.31475768495812
17081,290,5,3,263,Texas,34.57621297723679,104.6597624100324
17082,290,5,3,263,Texas,27.71221357121464,105.73733851608922
17083,290,5,3,263,Texas,31.31172959185043,96.01750284317421
17084,290,5,3,263,Texas,32.1021217673073,100.6421093228126
17085,290,5,3,263,Texas,34.830764099990695,105.71190324327314
17086,290,5,3,263,Texas,27.030017978622244,100.4015620015695
17087,290,5,3,263,Texas,35.64099367620554,97.6416089965993
17088,290,5,3,263,Texas,31.09216301204964,93.76348751405544
17089,290,3,3,263,Texas,32.044157850158044,96.33350535148757
17090,290,3,3,263,Texas,33.47407626469492,98.5401996593766
17091,290,2,3,263,Texas,26.192468576795292,101.05585486545206
17092,290,2,3,263,Texas,32.60770321157228,96.78623650828617
17093,290,2,3,263,Texas,30.34895246824626,97.21684677679026
17094,290,2,3,262,Texas,30.009954800893325,103.80595880229717
17095,290,2,3,261,Texas,35.9085361384881,97.54733156524995
17096,290,2,3,261,Texas,36.00215424737749,95.93124457147982
17097,290,2,3,261,Texas,30.10085339909984,99.51781617850845
17098,290,2,3,261,Texas,27.26459859761316,99.41784295051973
17099,290,2,3,260,Texas,27.7551834632897,101.60497185346662
17100,290,2,3,260,Texas,25.843517238216375,104.14318493741254
17101,290,2,3,260,Texas,33.307029670714016,95.23707460682422
17102,290,2,3,259,Texas,30.027057215436464,98.14012482167144
17103,290,2,3,258,Texas,34.39681922615783,101.79395067776531
17104,290,2,3,258,Texas,28.647757646981916,99.41565008179423
17105,290,2,3,258,Texas,34.7862067209951,95.75842657526586
17106,290,2,3,258,Texas,26.702583817771927,105.99932277089785
17107,290,2,3,258,Texas,30.665719721721224,94.92749615496453
17108,290,2,3,258,Texas,26.560753758549456,102.90697964293024
17109,290,2,3,257,Texas,34.612537414628655,94.72167087217395
17110,290,2,3,256,Texas,25.976094822257856,99.81123548005141
17111,290,2,3,256,Texas,35.2540372741871,100.18289469491549
17112,290,2,3,256,Texas,35.21620290473615,98.29393297209755
17113,290,2,3,255,Texas,27.17526803460033,101.62385607221042
17114,290,2,3,255,Texas,27.121736423381343,105.58729348210534
17115,290,2,3,255,Texas,33.693985130904295,96.05414839213329
17116,290,2,3,255,Texas,29.898187448127857,99.44950968943806
17117,290,2,3,253,Texas,29.926824386211887,95.17890719452822
17118,290,2,3,253,Texas,33.886621809487494,102.2998202897801
17119,290,2,3,252,Texas,32.828082686773676,100.96586102733785
17120,290,2,3,252,Texas,35.939989160714,99.81549883424252
17121,290,2,3,252,Texas,32.04078538972902,97.53133341873718
17122,290,2,3,250,Texas,29.677969600621086,103.15790018919844
17123,290,2,3,249,Texas,33.75840470045846,93.56534413076177
17124,290,2,3,249,Texas,27.15423584614142,102.50464720805635
17125,290,2,3,249,Texas,27.741359435533603,94.49193220292703
17126,290,2,3,249,Texas,27.1752967409367,94.51186575406699
17127,290,2,3,249,Texas,29.914308785049126,95.62894628976154
17128,290,2,3,248,Texas,27.581178064109253,101.88730838858285
17129,290,2,3,248,Texas,26.63259896059514,98.77344785744047
17130,290,2,3,246,Texas,33.98202581070828,99.50356244879464
17131,290,2,3,246,Texas,32.205075991801635,93.52172152008315
17132,290,2,3,246,Texas,27.920226663625385,94.6635165707967
17133,290,2,3,245,Texas,27.546183134564053,101.9830141798675
17134,290,2,3,244,Texas,32.986076561821605,93.98720439178376
17135,290,2,2,244,Texas,28.722419489498698,98.76100194344471
17136,835,60,19,1911,Utah,37.705692270934286,113.77173899171268
17137,5464,39,17,1911,Utah,39.434246525745245,110.83197187971524
17138,4229,39,17,1911,Utah,41.490927682281004,113.8145763092764
17139,3642,39,17,1528,Utah,38.90204611669649,110.30271975116233
17140,3271,39,17,1528,Utah,37.79751591882352,110.93611928791671
17141,3116,39,17,1495,Utah,38.117383571799294,109.27833587753602
17142,2991,39,17,1420,Utah,37.74374760770194,111.95940064768916
17143,2878,39,13,1362,Utah,38.21174177323978,109.66867072951305
17144,2742,39,13,1311,Utah,37.932570688461006,111.88315881442593
17145,2732,30,13,1145,Utah,38.306642233073305,112.33879293817759
17146,2623,30,13,1145,Utah,38.79049316506787,112.77964004728743
17147,2564,30,13,1145,Utah,40.927104282261986,109.18813225949961
17148,2485,27,13,1145,Utah,39.75237648014584,110.94884539049934
17149,2481,22,13,1145,Utah,37.18631741760636,113.9468372847817
17150,2428,18,13,1145,Utah,38.98149300271982,110.50312520486789
17151,2251,18,13,1023,Utah,38.36314921200411,112.37499108516786
17152,2219,18,13,959,Utah,39.535569260832936,113.37060939341352
17153,2136,18,13,955,Utah,40.52589226162353,112.53670493500105
17154,2065,18,13,915,Utah,40.917646249547815,111.76220847143536
17155,1994,18,13,915,Utah,41.78625000796409,109.1747327212564
17156,1958,18,13,762,Utah,39.308555550655385,110.21305803784465
17157,1821,18,13,762,Utah,38.6293343642288,112.92143080573321
17158,1808,18,13,762,Utah,41.117495164399244,110.78843315214561
17159,1747,18,13,762,Utah,37.47454845895783,112.70238971205518
17160,1713,18,13,762,Utah,39.19278451500518,111.67180871742384
17161,1690,18,13,762,Utah,41.482881567710024,113.11099634643969
17162,1669,18,13,762,Utah,41.513612077121515,110.87447005603742
17163,1639,18,13,762,Utah,39.246535098615816,113.72986810862302
17164,1517,18,13,762,Utah,40.24686101314141,110.80768581602868
17165,1517,18,13,762,Utah,37.10742112612051,112.42852486840589
17166,1445,18,13,707,Utah,39.41387110051674,111.15543322083772
17167,1433,18,13,635,Utah,41.43995322879795,111.93943822776491
17168,1394,18,13,633,Utah,38.71585211820819,113.47876849934288
17169,1381,18,13,632,Utah,41.5212410342626,113.9750893038827
17170,1380,18,13,620,Utah,37.41345076577287,110.41400846515629
17171,1366,18,13,617,Utah,41.12225848879402,111.10083953047918
17172,1366,18,13,572,Utah,37.390178354675434,109.12832226120537
17173,1366,18,13,560,Utah,41.24960645291983,110.96767731960018
17174,1366,18,13,556,Utah,39.28266016429443,112.14364611989953
17175,1366,18,13,549,Utah,41.0188913889896,112.2498030851178
17176,1276,18,13,548,Utah,38.02885749548865,111.64295732500918
17177,1214,18,13,542,Utah,37.393036012601314,112.69759120914402
17178,1214,18,13,537,Utah,40.92921812783545,112.5234799157072
17179,1214,18,13,489,Utah,38.12548854115736,109.24465887819046
17180,1214,18,13,488,Utah,40.504233530745324,110.99500090363807
17181,1129,18,13,483,Utah,38.5883682284377,111.37563096346717
17182,1127,18,13,483,Utah,38.93533895940011,112.92982259520582
17183,1062,18,13,455,Utah,38.111748747831705,113.35735547401674
17184,1062,18,13,385,Utah,37.61891620561976,109.89437355674565
17185,1062,18,13,379,Utah,41.145322349835645,113.7458015685477
17186,1062,18,13,379,Utah,38.54511821196592,112.87191834190523
17187,1032,18,13,379,Utah,40.947289411575916,113.51074718411444
17188,924,18,13,379,Utah,41.29857913224605,109.08032810445867
17189,921,18,13,379,Utah,38.02081659318547,114.0072618538274
17190,910,18,10,379,Utah,40.25248118223297,111.44334795729661
17191,910,18,10,376,Utah,38.95010610805204,113.19961745962848
17192,910,18,10,369,Utah,40.31390103252474,110.2787187519977
17193,910,18,10,362,Utah,41.77016568574516,109.38283581255419
17194,910,18,10,361,Utah,37.30178794228713,113.4769983525477
17195,910,18,10,361,Utah,38.055267890244444,110.75593324198542
17196,910,18,10,354,Utah,40.97628202553243,109.28915803741583
17197,910,18,10,353,Utah,37.23969303983313,113.18307517242006
17198,910,18,10,353,Utah,41.33108634240212,111.1356092153723
17199,910,18,10,350,Utah,41.654005490548805,110.81270533703093
