,Disk (GB),Memory (GB),CPU (Core),Bandwidth (MB/s),Region,Latitude,Longitude
17645,1068,7,9,306,Virginia,38.95401200992083,77.14356340473365
17646,1068,7,9,306,Virginia,38.899961400096466,76.23597600215328
17647,1019,7,9,306,Virginia,38.246134816077465,80.42398570995245
17648,1004,7,9,306,Virginia,36.88509076508323,78.77236858702912
17649,995,7,9,306,Virginia,39.51749813099987,78.8877966293228
17650,914,7,9,306,Virginia,36.52506509898555,81.48184563340043
17651,801,7,9,306,Virginia,39.59164459368563,80.96868226861275
17652,801,7,9,306,Virginia,38.21230360827872,81.6214475091915
17653,801,7,9,306,Virginia,38.5559988895388,83.16600364611894
17654,801,7,9,306,Virginia,36.538980323851796,82.28143139665255
17655,801,7,9,306,Virginia,39.138869090354426,80.22817297645518
17656,801,7,9,306,Virginia,38.22848405381264,77.91502773593632
17657,801,7,9,306,Virginia,37.873166160459036,75.40060761102225
17658,801,7,9,306,Virginia,39.13979110385236,80.36462872798971
17659,801,7,9,306,Virginia,37.899155872420465,81.5562997116806
17660,801,7,9,306,Virginia,36.578781438558046,76.57001540124537
17661,801,7,8,306,Virginia,36.64798575166367,81.00065689010898
17662,801,7,6,306,Virginia,38.159421878037975,75.52538388885657
17663,801,7,6,306,Virginia,37.854240974576356,83.26352990539313
17664,801,7,6,306,Virginia,37.39668250800958,77.95191738060016
17665,801,7,6,306,Virginia,38.80949591929706,82.97659477762676
17666,801,7,6,306,Virginia,38.228374588048574,75.81601719757178
17667,801,7,6,306,Virginia,37.45855063261692,78.37331328170072
17668,801,7,6,306,Virginia,37.56057069188698,75.34439479639782
17669,801,7,6,306,Virginia,39.45538887002268,78.60575068492848
17670,801,7,6,306,Virginia,38.88766924838345,82.07358264712629
17671,801,7,6,306,Virginia,36.86375628147189,79.80987014379491
17672,801,7,6,306,Virginia,37.25658266248937,76.8846878312651
17673,801,7,6,306,Virginia,38.091559367681874,78.38917742560415
17674,801,7,6,306,Virginia,38.356166258081124,83.52711054377903
17675,801,7,6,306,Virginia,37.50608324911473,80.76545333612816
17676,801,7,6,306,Virginia,39.3769314789366,75.41148659722025
17677,801,7,6,306,Virginia,37.47050614808473,76.79031769361424
17678,801,7,6,306,Virginia,36.99030845382142,78.77874308036424
17679,801,7,6,303,Virginia,39.59359618926687,76.04934401575458
17680,801,7,6,303,Virginia,39.28966671610851,77.39080741433807
17681,801,7,6,303,Virginia,38.38378008527593,75.85861495034283
17682,801,7,6,303,Virginia,38.30808541506763,78.3354851993252
17683,801,7,6,302,Virginia,38.48003849478341,76.31825412125411
17684,801,7,6,300,Virginia,38.60928088198939,80.71614617929096
17685,801,7,6,300,Virginia,37.02043300088308,75.81859424930153
17686,801,7,6,300,Virginia,38.557735871811886,81.23392099796759
17687,801,7,6,300,Virginia,38.47291141992406,75.81062622040413
17688,801,7,6,300,Virginia,37.5385208520779,82.15035393213263
17689,801,7,6,299,Virginia,39.190476656619154,82.65725159194743
17690,801,7,6,298,Virginia,38.92090342947927,82.31488255608299
17691,801,7,6,297,Virginia,37.34698247656798,81.2573051347038
17692,699,7,6,297,Virginia,38.90824895535428,83.34636262532848
17693,683,7,6,297,Virginia,36.774429272729925,82.55997196855995
17694,626,7,6,297,Virginia,37.858861988742916,81.4078605983084
17695,607,7,6,296,Virginia,37.541035255190714,82.07663292289335
17696,587,7,6,294,Virginia,39.20280760462799,79.34450599257417
17697,582,7,6,294,Virginia,39.038938849599816,76.60511664137736
17698,534,7,6,294,Virginia,37.564011142265116,79.82871200016105
17699,534,7,6,291,Virginia,38.679082051832246,82.33394122437244
17700,534,7,6,291,Virginia,37.341448922320716,82.42993583886991
17701,534,7,6,290,Virginia,36.97553870596935,80.846274699715
17702,534,7,6,289,Virginia,39.003610258359934,80.31972010939116
17703,534,7,6,288,Virginia,36.63335043352316,81.80539407229936
17704,534,7,6,288,Virginia,39.31972504193381,82.43737334405941
17705,534,7,6,288,Virginia,37.94458984496009,79.91852732774774
17706,534,7,6,288,Virginia,36.54249005492697,75.5127509842061
17707,534,7,6,288,Virginia,38.43390762874276,78.96169959452264
17708,534,7,6,287,Virginia,39.17539223721833,83.46103225694989
17709,534,7,6,286,Virginia,36.79940762845733,82.03881210590632
17710,534,7,6,285,Virginia,39.60535552259188,78.5800660200225
17711,534,7,6,285,Virginia,36.86307384357692,82.6713551296195
17712,534,7,6,285,Virginia,39.06447522499364,77.58960218078089
17713,534,7,6,285,Virginia,38.96539055360103,80.7598243956416
17714,534,7,6,285,Virginia,39.06006609738788,79.00079371691994
17715,534,7,6,285,Virginia,39.208922412865014,78.29952445877254
17716,534,7,6,284,Virginia,38.00736856236455,79.31231491268778
17717,534,7,6,282,Virginia,39.35436878337707,77.21407221228816
17718,534,7,6,282,Virginia,37.71996131824992,77.68868284048827
17719,534,7,6,282,Virginia,37.27066477534351,75.45523565110811
17720,534,7,6,282,Virginia,36.652534441950735,77.84266483882476
17721,534,7,6,282,Virginia,37.29029920476013,78.32401516466585
17722,534,7,6,282,Virginia,38.04925699437955,77.32602839015424
17723,534,7,6,281,Virginia,36.98793342060583,76.82556745583933
17724,534,7,6,280,Virginia,36.64436203951779,83.32919275167485
17725,534,7,6,278,Virginia,37.1532236536851,76.60187039492907
17726,534,7,6,278,Virginia,38.81261216218056,76.43276308246443
17727,534,7,6,278,Virginia,38.83880122696488,80.60589929975482
17728,534,7,6,278,Virginia,36.9169212420234,79.43266732108472
17729,534,7,6,277,Virginia,38.76872806572867,80.033299917554
17730,534,7,6,276,Virginia,37.94135913520259,83.30389640734568
17731,534,7,6,276,Virginia,37.7409047930833,77.12213330189573
17732,534,7,6,276,Virginia,38.72898629603539,79.51132587382125
17733,534,7,6,276,Virginia,38.746697149572256,80.94783034377642
17734,534,7,6,274,Virginia,37.15360146122093,77.12689627555882
17735,534,7,6,272,Virginia,38.75465626442799,80.1003501093117
17736,534,7,6,271,Virginia,39.07117716778296,81.92975388050257
17737,534,7,6,271,Virginia,38.337191236950886,76.66678070920882
17738,534,7,6,270,Virginia,38.41250303694993,76.58223179828305
17739,534,7,6,270,Virginia,38.857266708142085,78.60530134185753
17740,534,7,6,270,Virginia,37.557401889607334,80.99793783790612
17741,534,7,6,270,Virginia,38.27260504433636,78.06241193554489
17742,534,7,6,263,Virginia,38.59547316404453,75.50348928451871
17743,534,5,6,263,Virginia,38.40753630271984,77.55598687234698
17744,534,5,6,262,Virginia,38.144400650135736,76.43488017411697
17745,534,5,6,261,Virginia,39.35479274626253,83.46286686000356
17746,534,5,6,261,Virginia,37.27882665401542,75.89997184657815
17747,534,5,6,261,Virginia,36.57880823087983,80.47324985478274
17748,534,5,6,261,Virginia,36.91643587180145,80.58554476098507
17749,534,5,4,261,Virginia,38.80175897621506,79.95855679547982
17750,534,5,3,260,Virginia,38.405071186739335,75.49905718678897
17751,534,5,3,260,Virginia,37.72952375987317,82.92331757419171
17752,534,5,3,258,Virginia,37.90991723781109,77.37770926015105
17753,534,5,3,258,Virginia,36.94785590838316,78.77670731192208
17754,534,5,3,256,Virginia,37.62548049360719,77.85582880202574
17755,534,5,3,254,Virginia,38.05554254271018,75.45936581705351
17756,534,5,3,254,Virginia,38.14902375685855,82.53947581671942
17757,534,5,3,254,Virginia,38.04033939151872,81.47449933037244
17758,534,5,3,252,Virginia,37.89142586607732,80.99490348002327
17759,534,5,3,252,Virginia,39.19835541512574,77.79502819124616
17760,534,5,3,251,Virginia,37.0990252741166,77.98651670116874
17761,534,5,3,251,Virginia,38.926145571444906,82.93771154063501
17762,534,5,3,251,Virginia,39.017489751232524,78.05899504855577
17763,480,5,3,250,Virginia,38.95262054494821,80.18147858546995
17764,378,4,3,249,Virginia,38.99413668921448,75.9185521285169
17765,362,3,3,248,Virginia,38.905067703258915,80.6318848041817
17766,267,3,3,247,Virginia,38.87994132011501,80.49989471385842
17767,267,2,3,246,Virginia,39.17903134813993,79.67251900916088
17768,267,2,3,246,Virginia,36.551396196013215,76.05402103559385
17769,267,2,3,246,Virginia,37.90511889116037,75.91916718725903
17770,267,2,3,245,Virginia,36.81948803166536,76.27601588320715
17771,267,2,2,245,Virginia,36.84881749396591,80.48549031052174
17772,267,2,0,245,Virginia,38.40678234937296,81.69499840579724
17773,13019,70,18,1833,Washington,46.95980681781482,122.68071774330295
17774,12748,70,18,1833,Washington,48.32033909843673,123.83762964097134
17775,11934,70,18,1833,Washington,47.89558644234459,118.80787279466921
17776,11392,70,18,1720,Washington,45.963116855802824,119.13753981710417
17777,10849,55,18,1588,Washington,47.89347312910131,120.80138829271115
17778,10307,51,15,1582,Washington,46.280138705605864,123.66648491267112
17779,10307,41,15,1562,Washington,45.976178679655455,123.01187547449919
17780,10036,36,15,1562,Washington,46.315154013420255,117.04416381977401
17781,10036,33,15,1562,Washington,48.36615375361153,119.08884865765712
17782,9764,33,15,1562,Washington,47.72713452590867,123.66099934380868
17783,9764,33,15,1527,Washington,48.86723613482483,119.1241780022479
17784,9764,33,15,1527,Washington,47.58888758854999,122.21311984227732
17785,9764,33,15,1527,Washington,48.693800763455805,123.45512696564145
17786,9764,33,15,1527,Washington,48.74140838213559,120.86933585063797
17787,9764,33,15,1527,Washington,47.000227632165405,117.80254689883242
17788,9764,33,15,1527,Washington,47.61982890118091,123.35281667262572
17789,9493,33,15,1527,Washington,48.89207472676594,122.37866496191661
17790,9493,33,15,1527,Washington,47.42645299091348,120.18733198594312
17791,9493,33,15,1527,Washington,48.72790463970111,124.76340085831721
17792,9222,33,15,1527,Washington,46.765618404500096,122.59270840093195
17793,9222,33,15,1527,Washington,45.953999522306326,123.72033498675785
17794,8951,33,15,1527,Washington,48.791420382469006,120.80139092793712
17795,8679,33,15,1527,Washington,48.67760156963534,124.29651191208494
17796,8679,33,15,1527,Washington,48.37708441330694,124.23400265699902
17797,8408,33,15,1527,Washington,48.083327746534096,120.48296999548539
17798,8257,33,15,1527,Washington,45.96590786807735,117.88341684202024
17799,8171,33,15,1527,Washington,46.073404894942314,121.99547995085052
17800,8137,33,15,1466,Washington,46.51310728294891,122.44266848894904
17801,8137,33,15,1466,Washington,48.02974758015329,123.70087879086111
17802,8137,33,15,1466,Washington,46.568061170593126,117.1931885665387
17803,8137,33,15,1466,Washington,48.38977830704687,118.89111730293975
17804,8137,33,15,1372,Washington,45.802555816374294,122.71540178914677
17805,7901,33,15,1372,Washington,47.136170161585916,124.25451901624842
17806,7866,33,15,1343,Washington,48.46783460262692,119.73486559795423
17807,7634,33,15,1282,Washington,47.98474322093583,123.9058323189634
17808,7616,33,15,1221,Washington,46.93176085783403,119.3306811936803
17809,7594,33,15,1221,Washington,45.76951593872177,118.171006825617
17810,7594,33,15,1221,Washington,48.99554907917587,118.89773962420196
17811,7594,33,14,1221,Washington,47.01149282733629,119.34364466433813
17812,7338,33,12,1221,Washington,47.665058654926334,117.05119196742845
17813,7323,33,12,1221,Washington,48.94953660027095,118.76790722315491
17814,7102,33,12,1221,Washington,46.03948903448321,119.08824363260943
17815,7052,33,12,1221,Washington,47.10919715950056,120.69195929838453
17816,7052,33,12,1221,Washington,45.781114252383446,118.65281228499803
17817,7052,33,12,1221,Washington,45.618870688622486,118.62263741330895
17818,6781,33,12,1221,Washington,47.334577914263974,118.13063845366294
17819,6781,33,12,1221,Washington,45.70075392015896,121.41042606077966
17820,6781,33,12,1221,Washington,46.43967334708107,122.40787626175528
17821,6509,33,12,1221,Washington,48.159152692628695,120.84472624302514
17822,6509,33,12,1184,Washington,46.10632246902714,121.4489136790592
17823,6509,33,12,1160,Washington,48.28740108289641,121.34180306605636
17824,6509,33,12,1152,Washington,48.33185389513822,117.90576956391435
17825,6509,33,12,1098,Washington,45.9295671415322,121.26845478335942
17826,6509,33,12,1098,Washington,46.34953592153286,121.4778624997679
17827,6509,33,12,1098,Washington,46.08812971272519,121.81448079666748
17828,6238,33,12,1098,Washington,47.57011140671163,119.59658982064123
17829,6238,28,12,1098,Washington,46.785162351021924,117.05730742171362
17830,6137,28,12,1069,Washington,47.777164365871144,122.0710595066863
17831,5967,28,12,1069,Washington,46.747626447211225,119.14374000405014
17832,5967,25,12,1021,Washington,46.91797513179227,117.52442682751546
17833,5967,25,12,1008,Washington,48.732921328450274,122.00111901482836
17834,5967,25,12,1006,Washington,47.47467150485738,122.13277267030517
17835,5696,25,12,976,Washington,47.67676816408637,118.99292749245141
17836,5696,25,12,976,Washington,46.04964611089524,119.49353925232319
17837,5696,25,12,967,Washington,48.740908913809804,117.56834131249684
17838,5696,25,12,953,Washington,48.948619440449434,120.01507883847373
17839,5696,25,12,939,Washington,47.72334030005168,120.40223885460604
17840,5594,25,12,938,Washington,47.54736651941752,118.9569360086993
17841,5424,25,12,938,Washington,47.012640305935705,120.94833581451346
17842,5424,25,12,930,Washington,47.584848026965275,120.34248777639796
17843,5424,25,12,919,Washington,47.80214583696258,124.43911793068804
17844,5424,25,12,915,Washington,48.190532145442866,117.82044363799916
17845,5424,25,12,915,Washington,48.87547158888319,121.24044022702891
17846,5378,25,12,915,Washington,46.44884780410481,116.98392371617344
17847,5153,25,12,915,Washington,48.45217580700867,123.75415863978498
17848,5153,25,12,915,Washington,45.865142438447045,121.7881727226316
17849,5053,22,12,915,Washington,47.52469118996222,118.3341039870001
17850,4882,21,12,915,Washington,48.140531832085884,117.072845401853
17851,4882,20,12,915,Washington,46.6941038314513,123.77300710863327
17852,4882,20,12,915,Washington,45.72635929599033,120.10532028686343
17853,4882,20,12,915,Washington,47.16198042899371,122.29137343697612
17854,4882,20,12,915,Washington,46.97255052972814,117.82817953529404
17855,4882,20,12,915,Washington,46.43044433142155,119.23621287442505
17856,4611,18,12,915,Washington,47.63270537139405,120.61921680696457
17857,4611,18,12,915,Washington,48.18146156202692,118.0122996711809
17858,4611,18,12,915,Washington,48.90988623114857,119.36197101184386
17859,4488,18,12,915,Washington,45.97337130025417,121.89864868599895
17860,4339,16,12,915,Washington,46.75077837586074,117.78718450285703
17861,4339,16,12,915,Washington,47.561268255513696,121.62340942385012
17862,4339,15,12,915,Washington,47.804469170535675,121.69176646493709
17863,4339,15,12,915,Washington,47.75309701823187,124.1078925757114
17864,4339,15,12,915,Washington,47.70509073613082,117.84470110393694
17865,4208,15,12,915,Washington,46.49640040175235,120.94734674430032
17866,4172,15,12,915,Washington,46.51726267851773,117.57484372250336
17867,4068,15,12,915,Washington,48.25702178964746,122.63588788290528
17868,4068,15,12,915,Washington,45.7476226382625,117.34949032052411
17869,4068,15,12,915,Washington,46.69411638812322,117.24370335049699
17870,4068,15,12,915,Washington,47.08135430842994,124.18328197774295
17871,4068,15,12,915,Washington,46.42755340938375,117.5377095336713
17872,3797,15,12,915,Washington,46.09960924807693,120.14008828815462
17873,3797,15,12,915,Washington,47.310755997591365,117.38858625074052
17874,3797,15,12,915,Washington,46.79564003998032,122.71325334757525
17875,3797,15,12,915,Washington,46.95443938725542,120.70647297994677
17876,3797,15,12,915,Washington,46.21468614167313,123.67276484310369
17877,3733,15,12,915,Washington,46.60013980861475,123.69824852603796
17878,3695,15,12,915,Washington,47.561777639863074,119.2673646178695
17879,3527,15,12,915,Washington,47.94684766580662,119.23245250255917
17880,3526,15,12,915,Washington,46.74114470718652,121.66958530095914
17881,3526,15,12,915,Washington,46.02802647222019,118.85656202711124
17882,3526,15,12,902,Washington,47.28892298127401,123.16609085025097
17883,3526,15,12,897,Washington,48.27495312852119,123.85604068272391
17884,3494,15,12,886,Washington,48.903151258739946,121.76994418917658
17885,3469,15,12,880,Washington,48.06003528928912,119.12685160810415
17886,3443,15,12,880,Washington,46.833953088899314,119.86491232637644
17887,3254,15,12,877,Washington,47.465456562425594,119.0733311741308
17888,3254,15,12,859,Washington,46.28146934697327,119.575089012476
17889,3254,15,12,854,Washington,47.46697337694351,119.46803919094435
17890,3254,15,12,854,Washington,46.93468307347124,117.08632958680069
17891,3254,15,12,848,Washington,46.338662242867166,120.49338253708495
17892,3254,15,12,844,Washington,48.10852708277365,122.0249357958825
17893,3254,15,12,842,Washington,46.385474875310855,118.52561590108259
17894,3254,15,12,830,Washington,47.01782172947373,119.79376345764867
17895,3254,15,12,827,Washington,46.27511206414501,123.08839500141549
17896,3187,15,12,824,Washington,45.83826610736087,120.64127345349308
17897,3052,15,12,824,Washington,48.560457725509714,119.58539930003096
17898,2983,15,12,792,Washington,48.31836603416426,123.66913233801411
17899,2983,15,12,766,Washington,47.40515860710972,120.92136410605438
17900,2983,15,12,765,Washington,47.54002082232346,123.52189896599299
17901,2983,15,12,763,Washington,48.205047137027464,117.30162279447423
17902,2983,15,12,763,Washington,45.8856646993024,122.96347441513181
17903,2983,15,12,763,Washington,45.651491470295596,120.08948639114024
17904,2983,15,12,763,Washington,46.5713765569018,117.20827327758961
17905,2928,15,12,763,Washington,46.587233929010424,117.56325223632096
17906,2712,15,12,763,Washington,46.69195128586168,122.6145193191697
17907,2712,15,12,763,Washington,48.054036727554475,120.22063084494913
17908,2712,15,12,763,Washington,47.048387613085424,120.40917740915694
17909,2712,15,12,749,Washington,48.824300841122195,123.87198172838359
17910,2712,15,12,747,Washington,47.553242578307156,123.76103700000002
17911,2712,15,12,745,Washington,48.86003358804954,122.77439459189425
17912,2712,15,12,745,Washington,46.34852552758918,120.48444208544177
17913,2712,15,12,741,Washington,48.33559501285509,123.65383248025526
17914,2712,15,12,739,Washington,48.36929028513347,122.36559304618132
17915,2712,15,12,734,Washington,46.94666497996265,122.20954142481112
17916,2712,15,12,731,Washington,46.06844418233469,124.71412457514279
17917,2712,15,12,731,Washington,46.855678182705816,124.2357656770661
17918,2712,15,12,731,Washington,48.468182910179706,123.86563553968556
17919,2712,15,12,731,Washington,47.6477857443326,120.41160567184258
17920,2712,15,12,731,Washington,46.49638030236692,122.10807676008685
17921,2712,15,12,731,Washington,48.00256379513246,121.570959007012
17922,2651,15,12,731,Washington,47.65615837289011,124.2518385710574
17923,2452,15,12,731,Washington,48.44806744368839,120.17438303134485
17924,2441,15,12,731,Washington,46.410702051325536,122.65514862923216
17925,2441,15,12,731,Washington,47.90257192403378,120.86436271393201
17926,2441,15,12,731,Washington,47.921026859333345,120.75134775044975
17927,2441,15,12,731,Washington,46.09264214464127,117.02425647590141
17928,2441,15,12,731,Washington,47.27159309715979,121.70286503113063
17929,2441,15,12,731,Washington,48.874349491552,123.97417062924508
17930,2441,15,12,730,Washington,46.14697227107913,121.00344755665463
17931,2441,15,12,717,Washington,48.69675116396903,122.51645962559795
17932,2441,15,12,714,Washington,47.78675714307041,118.15676841690886
17933,2441,15,12,709,Washington,48.54056836948273,121.7727905828767
17934,2441,15,12,706,Washington,47.69486491923017,120.356175348903
17935,2441,15,12,702,Washington,48.37617478199087,119.33067435209635
17936,2441,15,12,702,Washington,47.57278597536238,117.88196210276323
17937,2441,15,12,702,Washington,48.88646188851117,117.6315592752949
17938,2441,15,12,702,Washington,48.98979337870004,120.080003241004
17939,2441,15,12,696,Washington,46.23751045365362,120.16199142486465
17940,2441,15,12,685,Washington,47.347980260313626,117.59902090883145
17941,2441,15,12,685,Washington,48.143987256780356,119.27005559103368
17942,2441,15,12,679,Washington,48.605978977274354,122.25793350741593
17943,2441,15,12,670,Washington,47.461746970535586,122.88387643730489
17944,2441,15,12,670,Washington,47.683823144239454,119.7675714166461
17945,2441,15,12,662,Washington,46.82844191481671,120.09087258145783
17946,2441,15,12,662,Washington,48.53155525156025,124.46828337138369
17947,2441,15,12,656,Washington,45.58694951207073,120.56216120698757
17948,2441,15,12,654,Washington,46.596286274987264,120.41344539481081
17949,2441,15,12,652,Washington,47.23375673261034,123.62319064903106
17950,2441,15,12,649,Washington,48.046857649304584,117.57110953249958
17951,2441,15,12,641,Washington,47.82061530663407,121.12207439051939
17952,2441,15,12,641,Washington,48.49367935996163,122.4483286835308
17953,2441,15,12,641,Washington,46.04826413646216,124.54033420386976
17954,2441,15,12,641,Washington,46.52939139248036,124.58577104448644
17955,2417,15,12,640,Washington,46.482064760336115,119.43398720266664
17956,2276,15,12,635,Washington,46.87975049783471,119.88296802608922
17957,2169,15,12,633,Washington,46.65746266785303,122.21593953554128
17958,2169,15,12,630,Washington,46.11224408851036,123.74632839923981
17959,2169,15,12,626,Washington,48.67421534402595,121.29204424136054
17960,2169,15,12,623,Washington,46.65582179285471,123.41794683278323
17961,2169,15,12,623,Washington,47.48299980247729,123.15631540935665
17962,2169,15,12,609,Washington,45.7941737957519,120.65793914876024
17963,2169,15,12,609,Washington,45.57861845002309,117.9049874484834
17964,2169,15,12,609,Washington,47.94519222630927,124.67995283796539
17965,2169,15,12,609,Washington,48.7344744803791,120.041285487441
17966,2169,15,12,609,Washington,46.94807483161153,120.85894461981938
17967,2169,15,12,609,Washington,46.25527548199988,118.48263199309596
17968,2169,15,12,609,Washington,46.15585859665226,119.93774234180157
17969,2169,15,12,609,Washington,46.48299270445561,117.0269714061521
17970,2169,15,12,609,Washington,47.127414907974796,120.1758110809975
17971,2169,15,12,609,Washington,46.06331884694637,123.58426952331246
17972,2169,15,12,609,Washington,46.0480060065822,124.16616832567206
17973,2169,15,12,609,Washington,46.02351562107699,119.67089288107609
17974,2169,15,12,609,Washington,46.22990750470605,119.29655579833245
17975,2169,15,12,609,Washington,45.637488721405155,118.89210212169505
17976,2169,15,12,609,Washington,48.38193991468107,121.81435315882204
17977,2169,15,12,609,Washington,48.34420906491368,117.51832367792592
17978,2169,15,12,609,Washington,46.629684690318996,117.3767312737221
17979,2169,15,12,609,Washington,48.106439190002035,122.79983195072383
17980,2169,15,12,609,Washington,47.09440373401935,122.44218464508955
17981,2169,15,12,609,Washington,48.86380261335586,123.92267022848179
17982,2169,15,12,609,Washington,48.86390555428778,118.52700280599579
17983,2108,15,12,609,Washington,45.703355753680796,123.56088549218747
17984,1898,15,12,609,Washington,45.892405380697035,117.11926850703246
17985,1898,15,12,609,Washington,48.01939689960232,122.91744433511934
17986,1898,15,12,609,Washington,48.90252961900658,119.46578532096333
17987,1898,15,12,609,Washington,48.72147405977834,123.59568299843497
17988,1898,15,12,609,Washington,45.74558242556283,119.3709073626056
17989,1898,15,12,609,Washington,46.177166122172835,117.86708543553955
17990,1898,15,12,609,Washington,48.16890840965135,123.10179411255992
17991,1898,15,12,609,Washington,48.69188173351935,121.17232981131765
17992,1898,15,12,609,Washington,46.75688397209037,121.85624871101304
17993,1898,15,12,609,Washington,46.00251344639169,124.20428978887017
17994,1898,15,12,609,Washington,48.10335002558174,118.20062404946424
17995,1898,15,12,609,Washington,48.87891733093219,118.38180997236002
17996,1898,15,12,609,Washington,47.009966502186145,121.79665334988248
17997,1898,15,12,609,Washington,47.14765057155185,120.06980316874973
17998,1898,15,12,609,Washington,48.977788727180695,120.50208679204654
17999,1898,15,12,609,Washington,48.485455157094236,122.61771543756122
18000,1898,15,12,609,Washington,47.80968646078229,124.6326904378068
18001,1898,15,12,609,Washington,48.50470842222749,118.1888001534564
18002,1898,15,12,609,Washington,46.66178277220742,124.19003203283972
18003,1898,15,12,609,Washington,47.69713100579059,118.71607541769002
18004,1898,15,12,609,Washington,46.102575022724736,121.49672877663035
18005,1898,15,12,609,Washington,47.72992827246331,117.18177156481784
18006,1898,15,12,609,Washington,47.197219709771666,124.76135238990001
18007,1898,15,12,609,Washington,48.86293272790419,120.2604631711138
18008,1898,15,12,609,Washington,45.739119426682954,122.51430013980168
18009,1882,15,12,609,Washington,48.006265445992625,121.96664140185236
18010,1660,15,12,609,Washington,45.61605169058114,121.24623744247295
18011,1636,15,12,609,Washington,46.7628177998642,124.34886195610093
18012,1627,15,12,609,Washington,47.16241460015059,118.736950312127
18013,1627,15,12,609,Washington,48.9065696719295,121.25430735542042
18014,1627,15,12,609,Washington,48.73189780301829,121.21193132218563
18015,1627,15,12,609,Washington,45.69234517215919,122.53702230083441
18016,1627,15,12,609,Washington,47.65816792166241,122.46494867818963
18017,1627,15,12,609,Washington,47.49994573085737,123.37489799704
18018,1627,15,12,609,Washington,48.324571259310275,118.25346768231779
18019,1627,15,12,609,Washington,46.3312125090911,121.6708681957338
18020,1627,15,12,606,Washington,46.74161980969814,124.05149535149894
18021,1627,15,12,603,Washington,45.9898659224218,121.77564593760084
18022,1627,15,12,600,Washington,47.39535529413296,119.75042813101781
18023,1627,15,12,597,Washington,46.15634753776272,117.3786429191074
18024,1627,15,12,594,Washington,46.221197604765884,118.64244397525634
18025,1627,15,12,594,Washington,46.28618852207362,124.29470160672423
18026,1627,15,12,591,Washington,46.254239366877236,118.16522511608021
18027,1627,15,12,588,Washington,46.48720193961807,119.98853953216326
18028,1627,15,12,587,Washington,46.24075658194069,124.1386468981385
18029,1627,15,12,585,Washington,48.82936594103531,121.48248478870649
18030,1627,15,12,585,Washington,45.95463374711389,123.02847528639357
18031,1627,15,12,585,Washington,48.73568146051999,119.84515609953887
18032,1627,15,12,583,Washington,45.98964118613354,119.98697497061676
18033,1627,15,12,582,Washington,48.556994224828976,124.08722966468221
18034,1627,15,12,581,Washington,45.76112759799032,122.21295515377922
18035,1627,15,12,580,Washington,47.79546939940249,121.49980621795666
18036,1627,15,12,580,Washington,46.22031969591441,122.96462487089497
18037,1627,15,12,578,Washington,48.29809167833854,123.28883516997779
18038,1627,15,12,577,Washington,48.73468168151329,123.965124072349
18039,1627,15,12,575,Washington,46.33086985328097,117.5386513235769
18040,1627,15,12,574,Washington,47.65082982971404,122.6266640747889
18041,1627,15,12,570,Washington,47.70990752581946,124.75924695345834
18042,1627,15,12,569,Washington,47.76117039016776,121.52740288718255
18043,1627,15,12,565,Washington,47.05822412395854,122.31393129254398
18044,1627,15,12,565,Washington,45.891753386201486,119.75389858777463
18045,1627,15,12,565,Washington,45.55404413555791,117.40707491793191
18046,1627,15,12,565,Washington,48.34553087261845,124.48302688152002
18047,1627,15,12,565,Washington,48.83886502654321,121.38530362572456
18048,1627,15,12,565,Washington,47.96951794058033,121.7509369442585
18049,1627,15,12,563,Washington,46.562480715747746,117.55513533909544
18050,1627,15,12,562,Washington,48.907992546169254,122.31653853820623
18051,1627,15,12,562,Washington,48.37374049381427,117.44188455748458
18052,1627,15,12,562,Washington,46.534052697280295,118.88755224396148
18053,1627,15,12,562,Washington,47.135900999792604,123.54888450216085
18054,1627,15,12,562,Washington,48.60106717750426,117.61302436604007
18055,1627,15,12,559,Washington,46.38333784494592,122.63003125818557
18056,1627,15,12,556,Washington,48.99288493244823,117.28531597746573
18057,1627,15,12,555,Washington,46.017351339709826,123.96860055687769
18058,1627,15,12,553,Washington,45.92198509354138,119.84039529874309
18059,1627,15,12,552,Washington,46.41581319449329,121.75860979405661
18060,1627,15,12,548,Washington,48.94803996725692,119.0177824287916
18061,1627,15,12,548,Washington,46.527929969278155,121.1885054141554
18062,1627,15,12,548,Washington,47.39114402774251,119.27176878807771
18063,1627,15,12,548,Washington,47.66495629637112,123.8745507739691
18064,1627,15,12,548,Washington,47.303101312491194,119.22602281413234
18065,1627,15,12,543,Washington,45.945313456902475,122.20259109729137
18066,1627,15,12,542,Washington,46.27670269881506,120.3430254902762
18067,1627,15,12,539,Washington,48.10186174596553,122.63657034497417
18068,1627,15,12,536,Washington,46.89814795540411,124.53749486716036
18069,1627,15,12,533,Washington,46.22223205537747,117.20165933711151
18070,1627,15,12,531,Washington,46.322487219129464,118.72170582855881
18071,1627,15,12,529,Washington,47.573194929449954,119.03567071565891
18072,1627,15,12,525,Washington,46.89117430099683,120.69399521054397
18073,1627,15,12,523,Washington,45.76044983374773,122.9209968355598
18074,1627,15,12,518,Washington,48.7825599030169,118.91667733640571
18075,1564,15,12,517,Washington,47.3545759965006,124.28346517601247
18076,1541,15,9,513,Washington,46.58462836531893,117.16679817889336
18077,1514,15,9,513,Washington,46.08578585187858,121.983240355492
18078,1372,15,9,510,Washington,46.30001262746595,117.14513897856506
